City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Suifenhe,CN,2022-03-07 08:28:48,44.4,131.1667,26.51,54,100,1.3
296,Toora-Khem,RU,2022-03-07 08:28:49,52.4675,96.11,34.74,91,98,2.33
297,Mangrol,IN,2022-03-07 08:28:49,21.1167,70.1167,84.24,39,0,9.42
298,Saint-Paul,RE,2022-03-07 08:26:11,-21.0096,55.2707,87.91,76,100,2.48
299,Luanda,AO,2022-03-07 08:24:07,-8.8368,13.2343,80.06,75,100,3.69
300,Hami,CN,2022-03-07 08:28:50,42.8,93.45,59.11,16,100,4.14
301,Dong Xoai,VN,2022-03-07 08:28:50,11.5333,106.9167,100.27,28,43,8.7
302,Abalak,RU,2022-03-07 08:28:51,58.1286,68.5944,0.88,88,100,11.83
303,Zhezkazgan,KZ,2022-03-07 08:28:51,47.8043,67.7144,31.98,69,75,24.61
304,Khatanga,RU,2022-03-07 08:24:16,71.9667,102.5,-11.15,95,100,6.02
305,Zavet,BG,2022-03-07 08:28:52,43.7667,26.6667,30.11,96,91,4.25
306,Starup,DK,2022-03-07 08:28:52,55.241,9.535,39.09,86,0,1.14
307,Ahuimanu,US,2022-03-07 08:28:53,21.4447,-157.8378,73.45,80,40,5.75
308,Mumford,GH,2022-03-07 08:28:53,5.2618,-0.759,81.05,82,36,6.11
309,Puerto Madero,MX,2022-03-07 08:28:53,14.7208,-92.4215,73.6,100,0,0.0
310,Hutchinson,US,2022-03-07 08:28:19,38.0608,-97.9298,25.83,81,40,16.11
311,Tuatapere,NZ,2022-03-07 08:28:54,-46.1333,167.6833,54.82,86,74,4.81
312,Vila,PT,2022-03-07 08:28:54,42.0304,-8.1588,33.33,88,13,3.44
313,Umm Lajj,SA,2022-03-07 08:28:55,25.0213,37.2685,77.77,67,50,7.54
314,Araouane,ML,2022-03-07 08:28:55,18.9048,-3.5265,65.08,14,0,10.76
315,Otane,NZ,2022-03-07 08:28:56,-39.8833,176.6333,64.0,93,99,1.7
316,Puerto Penasco,MX,2022-03-07 08:28:56,31.3167,-113.5333,58.39,56,0,9.28
317,Loknya,RU,2022-03-07 08:28:57,56.83,30.1467,30.29,87,99,6.42
318,Puerto Del Rosario,ES,2022-03-07 08:28:57,28.5004,-13.8627,60.55,67,40,10.36
319,Petropavlovsk-Kamchatskiy,RU,2022-03-07 08:24:55,53.0452,158.6483,30.79,69,75,11.18
320,Dali,CN,2022-03-07 08:28:57,25.7,100.1833,73.09,20,2,1.99
321,Kaeo,NZ,2022-03-07 08:28:58,-35.1,173.7833,69.33,82,100,8.86
322,Murwillumbah,AU,2022-03-07 08:25:02,-28.3167,153.4,77.95,78,100,0.0
323,Zemio,CF,2022-03-07 08:29:59,5.0314,25.1361,91.44,37,83,6.67
324,Mbour,SN,2022-03-07 08:29:59,14.422,-16.9638,62.69,70,76,12.24
325,Tiksi,RU,2022-03-07 08:30:00,71.6872,128.8694,-21.87,100,95,2.35
326,La Cruz,MX,2022-03-07 08:30:00,23.9167,-106.9,60.49,56,0,3.65
327,Grand-Santi,GF,2022-03-07 08:29:18,4.25,-54.3833,70.45,100,100,1.16
328,Bacolod,PH,2022-03-07 08:27:22,10.6667,122.95,75.74,94,100,14.32
329,Fort-Shevchenko,KZ,2022-03-07 08:30:01,44.5086,50.263,34.09,57,5,5.73
330,Parana,AR,2022-03-07 08:26:35,-31.732,-60.5238,74.55,97,92,5.01
331,Leningradskiy,RU,2022-03-07 08:30:03,69.3833,178.4167,-4.45,95,100,9.6
332,Nome,US,2022-03-07 08:30:04,64.5011,-165.4064,19.47,73,0,9.22
333,Tiznit,MA,2022-03-07 08:30:04,29.5833,-9.5,49.82,64,10,3.04
334,Zaria,NG,2022-03-07 08:30:05,11.1113,7.7227,85.93,40,100,9.55
335,Moranbah,AU,2022-03-07 08:30:06,-22.0016,148.0466,90.99,20,0,7.61
336,Kawalu,ID,2022-03-07 08:30:07,-7.3817,108.2082,75.27,92,100,2.3
337,Jiancheng,CN,2022-03-07 08:30:08,30.391,104.5491,76.21,44,10,7.47
338,Ilhabela,BR,2022-03-07 08:29:56,-23.7781,-45.3581,76.71,83,7,2.91
339,Phan Thiet,VN,2022-03-07 08:29:54,10.9333,108.1,84.85,60,92,18.32
340,Mocuba,MZ,2022-03-07 08:30:09,-16.8392,36.9856,82.31,81,50,3.91
341,Trelew,AR,2022-03-07 08:30:10,-43.249,-65.3051,62.53,45,16,16.13
342,Denizli,TR,2022-03-07 08:30:10,37.8402,29.0698,54.45,84,98,3.22
343,Ayan,RU,2022-03-07 08:30:11,56.45,138.1667,6.75,93,93,1.79
344,Ostrovnoy,RU,2022-03-07 08:30:11,68.0531,39.5131,6.73,88,96,4.12
345,Thinadhoo,MV,2022-03-07 08:30:12,0.5333,72.9333,83.01,67,20,6.15
346,Bagdarin,RU,2022-03-07 08:30:12,54.4333,113.6,28.6,76,95,4.5
347,Voznesenskoye,RU,2022-03-07 08:30:13,54.89,42.7569,30.2,84,96,6.38
348,Kalat,PK,2022-03-07 08:30:13,29.0225,66.5916,60.19,27,72,12.44
349,Edd,ER,2022-03-07 08:30:14,13.9297,41.6925,92.5,22,90,19.3
350,Frontera,MX,2022-03-07 08:30:14,26.9333,-101.45,74.32,45,0,5.01
351,Kanashevo,RU,2022-03-07 08:30:14,55.2169,62.0634,7.36,81,97,11.05
352,Stornoway,GB,2022-03-07 08:30:15,58.2093,-6.3865,42.93,73,40,21.85
353,Evensk,RU,2022-03-07 08:30:15,61.95,159.2333,6.53,78,100,10.27
354,Arcata,US,2022-03-07 08:27:37,40.8665,-124.0828,44.2,91,0,3.44
355,Meulaboh,ID,2022-03-07 08:30:16,4.1363,96.1285,84.45,64,87,5.44
356,San Juan,AR,2022-03-07 08:30:16,-31.5375,-68.5364,72.57,60,0,11.52
357,Maturin,VE,2022-03-07 08:30:17,9.75,-63.1767,68.0,96,76,3.98
358,Sao Filipe,CV,2022-03-07 08:30:18,14.8961,-24.4956,70.27,70,100,11.34
359,Baoding,CN,2022-03-07 08:30:18,38.8511,115.4903,62.11,12,1,7.52
360,Sola,VU,2022-03-07 08:30:18,-13.8833,167.55,83.16,73,96,6.46
361,Shimsk,RU,2022-03-07 08:30:19,58.212,30.7127,31.14,84,94,9.86
362,Maxixe,MZ,2022-03-07 08:30:19,-23.8597,35.3472,83.68,54,70,8.7
363,Artyom,AZ,2022-03-07 08:30:20,40.4723,50.333,44.74,55,10,5.84
364,Qaqortoq,GL,2022-03-07 08:30:20,60.7167,-46.0333,18.1,96,99,3.94
365,Sironko,UG,2022-03-07 08:30:21,1.2313,34.2477,94.41,16,74,5.79
366,Iqaluit,CA,2022-03-07 08:30:21,63.7506,-68.5145,-22.14,93,13,7.2
367,Naze,JP,2022-03-07 08:31:21,28.3667,129.4833,54.52,79,100,12.77
368,Marck,FR,2022-03-07 08:31:22,50.949,1.9433,40.55,59,1,16.55
369,Aranos,NA,2022-03-07 08:31:22,-24.1333,19.1167,74.8,54,18,4.21
370,Dukuhturi,ID,2022-03-07 08:31:23,-6.9,109.0833,79.29,84,100,5.01
371,Tapiramuta,BR,2022-03-07 08:31:23,-11.8472,-40.7914,64.45,96,99,3.0
372,San Carlos De Bariloche,AR,2022-03-07 08:30:29,-41.1456,-71.3082,49.75,81,40,17.27
373,Den Helder,NL,2022-03-07 08:31:24,52.9599,4.7593,40.98,86,6,7.0
374,Bani,DO,2022-03-07 08:31:24,18.2833,-70.3333,72.86,78,4,12.59
375,Lima,PE,2022-03-07 08:30:45,-12.0432,-77.0282,70.39,38,75,2.3
376,Padre Paraiso,BR,2022-03-07 08:31:25,-17.0742,-41.4844,65.59,89,100,4.43
377,Codajas,BR,2022-03-07 08:31:25,-3.8367,-62.0569,72.23,98,100,1.01
378,Hobyo,SO,2022-03-07 08:31:26,5.3505,48.5268,84.0,56,5,16.69
379,Plettenberg Bay,ZA,2022-03-07 08:31:26,-34.0527,23.3716,75.04,72,99,12.48
380,Narsaq,GL,2022-03-07 08:31:27,60.9167,-46.05,17.82,88,100,5.37
381,Amuntai,ID,2022-03-07 08:31:27,-2.4177,115.2494,75.63,95,100,2.8
382,Puerto Escondido,MX,2022-03-07 08:31:28,15.85,-97.0667,76.48,73,0,6.62
383,Matamoros,MX,2022-03-07 08:31:28,25.5333,-103.25,60.62,11,0,5.61
384,Kaitong,CN,2022-03-07 08:31:29,44.8135,123.15,26.46,85,2,6.89
385,Iberia,US,2022-03-07 08:31:29,29.9502,-91.7507,72.1,94,100,12.66
386,Camacha,PT,2022-03-07 08:31:30,33.0833,-16.3333,54.82,67,75,5.75
387,Kruisfontein,ZA,2022-03-07 08:31:30,-34.0033,24.7314,78.89,44,72,16.26
388,Vikhorevka,RU,2022-03-07 08:31:30,56.1201,101.1636,38.79,90,100,10.36
389,Esfarayen,IR,2022-03-07 08:31:31,37.0765,57.5101,44.26,49,100,3.36
390,Saint George,US,2022-03-07 08:31:31,37.1041,-113.5841,41.63,64,0,5.99
391,Cascais,PT,2022-03-07 08:31:32,38.6979,-9.4215,54.52,74,0,24.0
392,Norrtalje,SE,2022-03-07 08:31:32,59.758,18.705,38.28,72,72,6.58
393,Nicoya,CR,2022-03-07 08:31:33,10.1483,-85.452,72.46,84,29,4.23
394,Baruun-Urt,MN,2022-03-07 08:31:33,46.6806,113.2792,34.38,52,100,14.25
395,Sulangan,PH,2022-03-07 08:31:34,11.1373,123.7228,78.66,87,100,21.07
396,Vila Do Maio,CV,2022-03-07 08:31:34,15.1333,-23.2167,66.99,74,98,19.93
397,Klaksvik,FO,2022-03-07 08:31:35,62.2266,-6.589,45.52,91,100,35.21
398,San Juan De Uraba,CO,2022-03-07 08:31:35,8.7592,-76.5297,76.82,88,22,4.74
399,Sandila,IN,2022-03-07 08:31:36,27.0833,80.5167,84.11,20,98,4.63
400,Port Hedland,AU,2022-03-07 08:31:36,-20.3167,118.5667,98.65,47,5,12.66
401,Ondjiva,AO,2022-03-07 08:31:37,-17.0667,15.7333,75.24,69,20,5.75
402,Opuwo,NA,2022-03-07 08:31:37,-18.0607,13.84,80.91,28,1,7.05
403,Santa Cruz,BO,2022-03-07 08:31:37,-17.8,-63.1667,74.66,94,75,10.36
404,Baft,IR,2022-03-07 08:31:38,29.234,56.6057,55.44,32,98,19.35
405,Zhangye,CN,2022-03-07 08:31:38,38.9342,100.4517,64.42,7,44,8.01
406,Markova,UA,2022-03-07 08:31:39,48.6758,24.4138,29.46,72,100,7.14
407,Drawsko Pomorskie,PL,2022-03-07 08:31:40,53.5306,15.8097,34.9,95,16,5.01
408,Matara,LK,2022-03-07 08:31:40,5.9485,80.5353,85.39,66,90,9.86
409,Kieta,PG,2022-03-07 08:31:40,-6.2167,155.6333,81.18,79,48,4.09
410,Dhidhdhoo,MV,2022-03-07 08:31:41,6.8833,73.1,81.88,70,100,4.94
411,Mecca,SA,2022-03-07 08:27:33,21.4267,39.8261,87.57,26,99,7.94
412,Kemlya,RU,2022-03-07 08:31:41,54.6963,45.2424,28.0,81,95,6.26
413,Shingu,JP,2022-03-07 08:31:42,33.7333,135.9833,49.19,56,100,2.06
414,Gat,IL,2022-03-07 08:32:42,31.61,34.7642,66.4,100,55,9.91
415,Mayumba,GA,2022-03-07 08:32:43,-3.432,10.6554,84.9,73,99,1.88
416,Mao,ES,2022-03-07 08:28:34,39.8885,4.2658,54.16,62,20,13.8
417,Necochea,AR,2022-03-07 08:32:43,-38.5473,-58.7368,59.04,93,100,12.21
418,Ilulissat,GL,2022-03-07 08:32:44,69.2167,-51.1,10.42,92,75,17.27
419,Oktyabrskiy,RU,2022-03-07 08:32:44,54.4815,53.471,14.13,80,98,4.94
420,Sur,OM,2022-03-07 08:32:45,22.5667,59.5289,86.49,34,81,6.93
421,Leh,IN,2022-03-07 08:28:55,34.1667,77.5833,28.67,72,100,3.04
422,Alice Springs,AU,2022-03-07 08:29:48,-23.7,133.8833,89.15,27,0,14.97
423,Fort Nelson,CA,2022-03-07 08:30:09,58.8053,-122.7002,27.99,80,75,17.27
424,Porohy,UA,2022-03-07 08:32:46,48.6876,24.2632,28.15,76,100,6.55
425,Lebu,CL,2022-03-07 08:32:46,-37.6167,-73.65,54.79,91,70,5.19
426,Grindavik,IS,2022-03-07 08:31:59,63.8424,-22.4338,30.67,86,40,8.05
427,Norman Wells,CA,2022-03-07 08:32:47,65.282,-126.8329,21.24,79,75,13.8
428,Skjervoy,NO,2022-03-07 08:32:47,70.0311,20.9714,32.18,72,100,21.59
429,Paralimni,CY,2022-03-07 08:32:48,35.0375,33.9833,63.48,66,21,3.0
430,Kharp,RU,2022-03-07 08:32:48,66.8014,65.8081,-8.14,94,80,1.19
431,Cockburn Town,TC,2022-03-07 08:32:48,21.4612,-71.1419,76.48,76,2,25.52
432,Daru,PG,2022-03-07 08:32:49,-9.0763,143.2092,81.03,79,84,5.68
433,Phuket,TH,2022-03-07 08:32:49,8.0,98.25,91.62,62,20,6.91
434,Ventspils,LV,2022-03-07 08:32:50,57.3894,21.5606,37.33,75,20,17.27
435,Vardo,NO,2022-03-07 08:32:50,70.3705,31.1107,16.0,68,2,19.44
436,Zhigansk,RU,2022-03-07 08:32:51,66.7697,123.3711,4.82,88,100,8.08
437,Axim,GH,2022-03-07 08:32:51,4.8699,-2.2405,83.7,74,74,5.66
438,Lahaina,US,2022-03-07 08:32:52,20.8783,-156.6825,71.6,70,100,4.76
439,Grants,US,2022-03-07 08:32:52,35.1473,-107.8514,12.43,79,0,0.0
440,Xudat,AZ,2022-03-07 08:32:52,41.631,48.681,40.37,66,60,13.62
441,Victor Harbor,AU,2022-03-07 08:32:53,-35.5667,138.6167,69.89,81,99,5.01
442,Margate,GB,2022-03-07 08:32:53,51.3813,1.3862,41.97,66,9,5.01
443,Pszczyna,PL,2022-03-07 08:32:54,49.9804,18.9538,34.21,49,99,7.85
444,Bakchar,RU,2022-03-07 08:32:54,57.0186,82.0711,32.65,95,100,14.27
445,Mogadishu,SO,2022-03-07 08:32:55,2.0371,45.3438,83.89,62,34,18.19
446,Ponta Delgada,PT,2022-03-07 08:28:51,37.7333,-25.6667,55.51,71,40,8.05
447,Okhotsk,RU,2022-03-07 08:32:55,59.3833,143.3,-1.43,99,17,3.22
448,Majene,ID,2022-03-07 08:32:56,-3.5403,118.9707,78.53,85,100,8.05
449,Santa Cruz De Tenerife,ES,2022-03-07 08:31:58,28.4682,-16.2546,66.88,78,40,14.97
450,Santarem,BR,2022-03-07 08:32:56,-2.4431,-54.7083,77.13,94,75,12.66
451,Srandakan,ID,2022-03-07 08:32:57,-7.9386,110.2506,81.16,80,100,9.53
452,Tual,ID,2022-03-07 08:32:57,-5.6667,132.75,81.79,81,94,11.9
453,Chimoio,MZ,2022-03-07 08:32:58,-19.1164,33.4833,81.63,59,55,5.77
454,Hammerfest,NO,2022-03-07 08:32:58,70.6634,23.6821,31.73,74,100,19.57
455,Bhigvan,IN,2022-03-07 08:32:58,18.3167,74.7667,92.55,21,41,10.8
456,Mahon,ES,2022-03-07 08:32:59,39.8885,4.2658,54.16,62,20,13.8
457,Acajutla,SV,2022-03-07 08:32:59,13.5928,-89.8275,76.8,71,21,4.72
458,Forestville,US,2022-03-07 08:33:00,38.8451,-76.875,65.35,71,0,12.66
459,Pokrovka,KG,2022-03-07 08:33:00,42.3414,78.0056,38.07,95,100,1.59
460,Isla Mujeres,MX,2022-03-07 08:34:01,21.2311,-86.731,77.16,78,5,13.06
461,Nantucket,US,2022-03-07 08:34:01,41.2835,-70.0995,55.51,88,0,24.16
462,Kota Bahru,MY,2022-03-07 08:34:01,6.1333,102.2386,86.0,79,40,10.36
463,Sibiti,CG,2022-03-07 08:34:02,-3.6819,13.3499,84.43,61,74,2.15
464,Muisne,EC,2022-03-07 08:34:02,0.6,-80.0333,74.68,89,100,2.59
465,Jinchang,CN,2022-03-07 08:34:03,38.4953,102.1739,54.0,17,5,4.7
466,Vila Franca Do Campo,PT,2022-03-07 08:34:03,37.7167,-25.4333,55.2,53,51,19.57
467,Ponta Do Sol,PT,2022-03-07 08:34:04,32.6667,-17.1,61.0,70,23,6.85
468,Miyakonojo,JP,2022-03-07 08:34:04,31.7333,131.0667,49.62,64,100,3.76
469,Hadejia,NG,2022-03-07 08:34:05,12.4498,10.0444,95.25,7,59,8.77
470,San Francisco,US,2022-03-07 08:34:05,37.7749,-122.4194,49.41,84,0,4.0
471,Latehar,IN,2022-03-07 08:34:06,23.75,84.5,90.79,8,0,7.7
472,Jibuti,DJ,2022-03-07 08:34:06,11.5,42.5,80.02,33,85,19.55
473,Ligayan,PH,2022-03-07 08:34:07,4.6533,119.4706,83.79,75,81,16.4
474,Hofn,IS,2022-03-07 08:34:07,64.2539,-15.2082,30.22,93,100,3.44
475,Havelock,US,2022-03-07 08:34:08,34.8791,-76.9013,66.97,91,7,5.01
476,Komsomolskiy,UZ,2022-03-07 08:34:08,40.4272,71.7189,59.72,44,96,11.5
477,Lasa,IT,2022-03-07 08:34:09,46.6166,10.7002,34.02,44,4,2.57
478,Xam Nua,LA,2022-03-07 08:34:09,20.4197,104.0439,70.83,64,90,6.51
479,Severnyy,RU,2022-03-07 08:34:10,50.677,36.5532,28.44,74,75,8.95
480,Thyboron,DK,2022-03-07 08:34:10,56.6985,8.2124,41.18,80,24,10.96
481,Ust-Omchug,RU,2022-03-07 08:34:11,61.15,149.6333,-20.56,100,15,3.18
482,Klang,MY,2022-03-07 08:34:11,3.0333,101.45,82.53,89,40,5.75
483,Gasa,PS,2022-03-07 08:29:37,31.5,34.4667,66.88,69,82,8.59
484,Ixtapa,MX,2022-03-07 08:34:12,20.7,-105.2,66.22,82,0,2.44
485,Magaria,NE,2022-03-07 08:34:12,12.9983,8.9099,92.14,9,100,4.07
486,Mount Gambier,AU,2022-03-07 08:30:03,-37.8333,140.7667,64.31,72,75,19.57
487,Kargasok,RU,2022-03-07 08:32:09,59.0556,80.8572,32.59,100,100,12.68
488,Normandin,CA,2022-03-07 08:34:13,48.8333,-72.5321,21.51,86,100,4.61
489,Chistogorskiy,RU,2022-03-07 08:34:13,53.9835,87.3843,40.28,88,100,9.84
490,Los Llanos De Aridane,ES,2022-03-07 08:34:14,28.6585,-17.9182,58.75,80,75,6.91
491,Gobabis,NA,2022-03-07 08:34:14,-22.45,18.9667,76.84,47,0,10.2
492,Vostok,RU,2022-03-07 08:34:15,46.4856,135.8833,12.54,97,100,2.57
493,Belogorsk,RU,2022-03-07 08:34:15,50.9158,128.4611,17.6,94,70,5.23
494,Slave Lake,CA,2022-03-07 08:34:16,55.2834,-114.769,39.18,65,100,35.68
495,Penzance,GB,2022-03-07 08:34:16,50.1186,-5.5371,44.67,65,40,21.85
496,Apastovo,RU,2022-03-07 08:34:17,55.2029,48.5109,16.11,89,98,6.58
497,Cabedelo,BR,2022-03-07 08:34:17,-6.9811,-34.8339,75.87,73,99,10.8
498,Minna,NG,2022-03-07 08:34:18,9.6139,6.5569,85.71,58,0,8.05
499,Kalmunai,LK,2022-03-07 08:34:18,7.4167,81.8167,83.71,69,52,7.72
500,Holzminden,DE,2022-03-07 08:34:19,51.828,9.4455,38.88,69,15,4.07
501,Ler,SS,2022-03-07 08:34:19,8.3018,30.1418,104.31,11,87,5.97
502,Palora,EC,2022-03-07 08:34:20,-1.7,-77.9333,64.45,97,100,2.73
503,Cabo Rojo,PR,2022-03-07 08:30:47,18.0866,-67.1457,72.95,83,3,8.16
504,Kovdor,RU,2022-03-07 08:34:21,67.5662,30.4758,9.1,83,25,4.61
505,Rocha,UY,2022-03-07 08:33:26,-34.4833,-54.3333,68.92,97,100,11.16
506,Antsohihy,MG,2022-03-07 08:35:21,-14.8796,47.9875,88.07,58,59,6.06
507,Hinton,CA,2022-03-07 08:35:22,53.4001,-117.5857,35.64,87,98,7.74
508,Genhe,CN,2022-03-07 08:35:22,50.7833,121.5167,20.52,92,100,3.56
509,Coahuayana,MX,2022-03-07 08:35:23,18.7333,-103.6833,65.8,76,0,4.29
510,Baykit,RU,2022-03-07 08:35:23,61.67,96.37,11.55,91,100,10.04
511,Price,US,2022-03-07 08:35:23,39.5994,-110.8107,22.26,68,0,9.22
512,Nhulunbuy,AU,2022-03-07 08:35:24,-12.2333,136.7667,88.41,66,100,9.22
513,Hasaki,JP,2022-03-07 08:35:24,35.7333,140.8333,48.49,39,100,5.55
514,Dire,ML,2022-03-07 08:35:25,12.2833,-10.9667,81.5,12,34,2.98
515,Celestun,MX,2022-03-07 08:35:25,20.8667,-90.4,74.48,83,71,12.19
516,Kincardine,GB,2022-03-07 08:34:15,56.0667,-3.7167,37.18,73,99,3.91
517,Jieshi,CN,2022-03-07 08:35:26,22.8134,115.8257,73.94,44,21,20.6
518,Grand-Lahou,CI,2022-03-07 08:35:26,5.1367,-5.0242,83.25,75,61,5.68
519,Haapsalu,EE,2022-03-07 08:35:27,58.9431,23.5414,35.98,76,83,11.79
520,Huntsville,US,2022-03-07 08:34:39,34.7304,-86.5861,68.02,78,0,16.11
521,Rabo De Peixe,PT,2022-03-07 08:35:27,37.8,-25.5833,54.28,96,40,8.05
522,Ayia Galini,GR,2022-03-07 08:35:28,35.1,24.6833,62.38,65,25,5.01
523,Ca Mau,VN,2022-03-07 08:35:28,9.1769,105.15,90.43,49,50,15.55
524,Oranjestad,AW,2022-03-07 08:35:28,12.524,-70.027,78.75,73,20,14.97
525,Khorinsk,RU,2022-03-07 08:35:29,52.1657,109.7726,33.82,78,15,5.68
526,Cruz Das Almas,BR,2022-03-07 08:35:29,-12.67,-39.1019,69.91,96,68,3.51
527,Key Largo,US,2022-03-07 08:35:30,25.0865,-80.4473,75.99,81,61,21.79
528,Ahipara,NZ,2022-03-07 08:35:30,-35.1667,173.1667,66.74,83,98,7.85
529,Gamba,GA,2022-03-07 08:35:31,-2.65,10.0,85.39,71,92,1.81
530,Tulsipur,NP,2022-03-07 08:35:31,28.131,82.2973,81.3,28,100,7.31
531,Kingsville,US,2022-03-07 08:35:32,27.5159,-97.8561,71.85,92,40,6.91
532,Namibe,AO,2022-03-07 08:35:32,-15.1961,12.1522,66.83,82,75,10.36
533,Makiwalo,PH,2022-03-07 08:35:33,12.5101,124.706,76.55,92,100,7.9
534,Kismayo,SO,2022-03-07 08:35:33,-0.3582,42.5454,84.83,59,39,15.3
535,Flinders,AU,2022-03-07 08:35:34,-34.5833,150.8552,76.21,93,100,10.69
536,Guerrero Negro,MX,2022-03-07 08:35:34,27.9769,-114.0611,57.13,69,98,14.83
537,Orsha,BY,2022-03-07 08:32:31,54.5153,30.4053,30.42,92,44,6.96
538,Asau,RO,2022-03-07 08:35:35,46.4333,26.4,35.4,67,100,2.77
539,Panaba,MX,2022-03-07 08:35:35,21.2833,-88.2667,69.55,96,65,6.44
540,Quetigny,FR,2022-03-07 08:35:36,47.3167,5.1167,38.53,60,0,13.8
541,Seybaplaya,MX,2022-03-07 08:35:36,19.65,-90.6667,74.46,81,86,11.12
542,Bentiu,SS,2022-03-07 08:35:37,9.2333,29.8333,104.95,9,88,6.02
543,Tecoanapa,MX,2022-03-07 08:35:37,16.5167,-98.75,74.07,75,2,3.49
544,Port Hawkesbury,CA,2022-03-07 08:35:37,45.6169,-61.3485,43.59,100,100,0.0
545,Alto Longa,BR,2022-03-07 08:35:38,-5.2511,-42.2103,70.59,98,100,3.76
546,Comodoro Rivadavia,AR,2022-03-07 08:35:38,-45.8667,-67.5,58.86,63,0,8.05
547,Kiama,AU,2022-03-07 08:35:39,-34.6833,150.8667,73.31,96,100,1.99
548,Wasilla,US,2022-03-07 08:35:39,61.5814,-149.4394,24.3,81,0,3.44
549,Chicama,PE,2022-03-07 08:35:40,-7.8447,-79.1469,73.26,72,97,2.17
550,Susanville,US,2022-03-07 08:35:40,40.4163,-120.653,27.09,81,0,3.44
551,Suez,EG,2022-03-07 08:35:40,29.9737,32.5263,66.42,53,63,10.45
552,Sakakah,SA,2022-03-07 08:35:41,29.9697,40.2064,71.17,22,0,18.16
553,Hualmay,PE,2022-03-07 08:35:42,-11.0964,-77.6139,71.38,84,100,4.21
554,Batticaloa,LK,2022-03-07 08:36:42,7.7102,81.6924,82.83,70,43,6.98
555,Vestmanna,FO,2022-03-07 08:36:42,62.1564,-7.1664,43.72,93,100,20.71
556,Qandala,SO,2022-03-07 08:36:43,11.472,49.8728,82.36,43,43,8.66
557,Wajir,KE,2022-03-07 08:36:43,1.7471,40.0573,85.96,51,20,10.36
558,Sabya,SA,2022-03-07 08:36:44,17.1495,42.6254,85.62,47,9,11.1
559,Ust-Kulom,RU,2022-03-07 08:36:44,61.6864,53.6902,1.83,82,99,5.5
560,Riviere-Au-Renard,CA,2022-03-07 08:36:45,48.9957,-64.3971,26.6,97,100,8.23
561,Scarborough,GB,2022-03-07 08:34:23,54.2797,-0.4044,44.51,88,10,6.2
562,Carutapera,BR,2022-03-07 08:36:45,-1.195,-46.02,73.69,93,98,0.51
563,Maua,BR,2022-03-07 08:36:46,-23.6678,-46.4614,70.36,86,53,4.94
564,Inongo,CD,2022-03-07 08:36:46,-1.95,18.2667,78.26,78,72,7.87
565,Lata,PT,2022-03-07 08:36:47,40.1629,-8.3327,46.72,53,0,2.64
566,Laredo,US,2022-03-07 08:34:01,27.5064,-99.5075,70.84,88,75,9.22
567,Melo,UY,2022-03-07 08:36:47,-32.3667,-54.1833,69.46,97,86,5.82
568,Mulchen,CL,2022-03-07 08:36:48,-37.7167,-72.2333,51.3,98,71,1.57
569,Casper,US,2022-03-07 08:33:03,42.8666,-106.3131,5.5,100,0,4.61
